Code,Name,Category,Subcategory,Brand,UOM,Qty,Reorder,Cost,Price,Location
WIRE-CU-1_95-200,Enamelled copper wire 1.95mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,12,25,2905,4212,Workshop A — Wire Rack
WIRE-CU-2_00-155,Enamelled copper wire 2.00mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,10,25,2253,3266,Workshop A — Wire Rack
WIRE-CU-2_00-155,Enamelled copper wire 2.00mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,10,25,2253,3266,Workshop A — Wire Rack
WIRE-CU-2_00-180,Enamelled copper wire 2.00mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,48,25,2518,3650,Workshop A — Wire Rack
WIRE-CU-2_00-180,Enamelled copper wire 2.00mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,48,25,2518,3650,Workshop A — Wire Rack
WIRE-CU-2_00-200,Enamelled copper wire 2.00mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,86,25,2915,4227,Workshop A — Wire Rack
WIRE-CU-2_00-200,Enamelled copper wire 2.00mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,86,25,2915,4227,Workshop A — Wire Rack
WIRE-CU-2_05-155,Enamelled copper wire 2.05mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,83,25,2262,3281,Workshop A — Wire Rack
WIRE-CU-2_05-155,Enamelled copper wire 2.05mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,83,25,2262,3281,Workshop A — Wire Rack
WIRE-CU-2_05-180,Enamelled copper wire 2.05mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,5,25,2527,3665,Workshop A — Wire Rack
WIRE-CU-2_05-180,Enamelled copper wire 2.05mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,5,25,2527,3665,Workshop A — Wire Rack
WIRE-CU-2_05-200,Enamelled copper wire 2.05mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,43,25,2925,4241,Workshop A — Wire Rack
WIRE-CU-2_05-200,Enamelled copper wire 2.05mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,43,25,2925,4241,Workshop A — Wire Rack
WIRE-CU-2_10-155,Enamelled copper wire 2.10mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,40,25,2272,3295,Workshop A — Wire Rack
WIRE-CU-2_10-155,Enamelled copper wire 2.10mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,40,25,2272,3295,Workshop A — Wire Rack
WIRE-CU-2_10-180,Enamelled copper wire 2.10mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,78,25,2537,3680,Workshop A — Wire Rack
WIRE-CU-2_10-180,Enamelled copper wire 2.10mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,78,25,2537,3680,Workshop A — Wire Rack
WIRE-CU-2_10-200,Enamelled copper wire 2.10mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,116,25,2935,4256,Workshop A — Wire Rack
WIRE-CU-2_10-200,Enamelled copper wire 2.10mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,116,25,2935,4256,Workshop A — Wire Rack
WIRE-CU-2_15-155,Enamelled copper wire 2.15mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,113,25,2282,3310,Workshop A — Wire Rack
WIRE-CU-2_15-155,Enamelled copper wire 2.15mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,113,25,2282,3310,Workshop A — Wire Rack
WIRE-CU-2_15-180,Enamelled copper wire 2.15mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,35,25,2547,3694,Workshop A — Wire Rack
WIRE-CU-2_15-180,Enamelled copper wire 2.15mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,35,25,2547,3694,Workshop A — Wire Rack
WIRE-CU-2_15-200,Enamelled copper wire 2.15mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,73,25,2945,4270,Workshop A — Wire Rack
WIRE-CU-2_15-200,Enamelled copper wire 2.15mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,73,25,2945,4270,Workshop A — Wire Rack
WIRE-CU-2_20-155,Enamelled copper wire 2.20mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,71,25,2292,3324,Workshop A — Wire Rack
WIRE-CU-2_20-155,Enamelled copper wire 2.20mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,71,25,2292,3324,Workshop A — Wire Rack
WIRE-CU-2_20-180,Enamelled copper wire 2.20mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,109,25,2557,3709,Workshop A — Wire Rack
WIRE-CU-2_20-180,Enamelled copper wire 2.20mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,109,25,2557,3709,Workshop A — Wire Rack
WIRE-CU-2_20-200,Enamelled copper wire 2.20mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,30,25,2955,4285,Workshop A — Wire Rack
WIRE-CU-2_20-200,Enamelled copper wire 2.20mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,30,25,2955,4285,Workshop A — Wire Rack
WIRE-CU-2_25-155,Enamelled copper wire 2.25mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,28,25,2302,3338,Workshop A — Wire Rack
WIRE-CU-2_25-155,Enamelled copper wire 2.25mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,28,25,2302,3338,Workshop A — Wire Rack
WIRE-CU-2_25-180,Enamelled copper wire 2.25mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,66,25,2567,3722,Workshop A — Wire Rack
WIRE-CU-2_25-180,Enamelled copper wire 2.25mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,66,25,2567,3722,Workshop A — Wire Rack
WIRE-CU-2_25-200,Enamelled copper wire 2.25mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,104,25,2965,4298,Workshop A — Wire Rack
WIRE-CU-2_25-200,Enamelled copper wire 2.25mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,104,25,2965,4298,Workshop A — Wire Rack
WIRE-CU-2_30-155,Enamelled copper wire 2.30mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,101,25,2312,3352,Workshop A — Wire Rack
WIRE-CU-2_30-155,Enamelled copper wire 2.30mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,101,25,2312,3352,Workshop A — Wire Rack
WIRE-CU-2_30-180,Enamelled copper wire 2.30mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,23,25,2577,3737,Workshop A — Wire Rack
WIRE-CU-2_30-180,Enamelled copper wire 2.30mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,23,25,2577,3737,Workshop A — Wire Rack
WIRE-CU-2_30-200,Enamelled copper wire 2.30mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,61,25,2975,4313,Workshop A — Wire Rack
WIRE-CU-2_30-200,Enamelled copper wire 2.30mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,61,25,2975,4313,Workshop A — Wire Rack
WIRE-CU-2_35-155,Enamelled copper wire 2.35mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,58,25,2322,3367,Workshop A — Wire Rack
WIRE-CU-2_35-155,Enamelled copper wire 2.35mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,58,25,2322,3367,Workshop A — Wire Rack
WIRE-CU-2_35-180,Enamelled copper wire 2.35mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,96,25,2587,3751,Workshop A — Wire Rack
WIRE-CU-2_35-180,Enamelled copper wire 2.35mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,96,25,2587,3751,Workshop A — Wire Rack
WIRE-CU-2_35-200,Enamelled copper wire 2.35mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,18,25,2985,4327,Workshop A — Wire Rack
WIRE-CU-2_35-200,Enamelled copper wire 2.35mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,18,25,2985,4327,Workshop A — Wire Rack
WIRE-CU-2_40-155,Enamelled copper wire 2.40mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,16,25,2332,3381,Workshop A — Wire Rack
WIRE-CU-2_40-155,Enamelled copper wire 2.40mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,16,25,2332,3381,Workshop A — Wire Rack
WIRE-CU-2_40-180,Enamelled copper wire 2.40mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,53,25,2597,3766,Workshop A — Wire Rack
WIRE-CU-2_40-180,Enamelled copper wire 2.40mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,53,25,2597,3766,Workshop A — Wire Rack
WIRE-CU-2_40-200,Enamelled copper wire 2.40mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,91,25,2995,4342,Workshop A — Wire Rack
WIRE-CU-2_40-200,Enamelled copper wire 2.40mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,91,25,2995,4342,Workshop A — Wire Rack
WIRE-CU-2_45-155,Enamelled copper wire 2.45mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,89,25,2342,3396,Workshop A — Wire Rack
WIRE-CU-2_45-155,Enamelled copper wire 2.45mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,89,25,2342,3396,Workshop A — Wire Rack
WIRE-CU-2_45-180,Enamelled copper wire 2.45mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,11,25,2607,3780,Workshop A — Wire Rack
WIRE-CU-2_45-180,Enamelled copper wire 2.45mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,11,25,2607,3780,Workshop A — Wire Rack
WIRE-CU-2_45-200,Enamelled copper wire 2.45mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,48,25,3004,4357,Workshop A — Wire Rack
WIRE-CU-2_45-200,Enamelled copper wire 2.45mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,48,25,3004,4357,Workshop A — Wire Rack
WIRE-CU-2_50-155,Enamelled copper wire 2.50mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,46,25,2352,3411,Workshop A — Wire Rack
WIRE-CU-2_50-155,Enamelled copper wire 2.50mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,46,25,2352,3411,Workshop A — Wire Rack
WIRE-CU-2_50-180,Enamelled copper wire 2.50mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,84,25,2617,3795,Workshop A — Wire Rack
WIRE-CU-2_50-180,Enamelled copper wire 2.50mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,84,25,2617,3795,Workshop A — Wire Rack
WIRE-CU-2_50-200,Enamelled copper wire 2.50mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,6,25,3014,4371,Workshop A — Wire Rack
WIRE-CU-2_50-200,Enamelled copper wire 2.50mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,6,25,3014,4371,Workshop A — Wire Rack
WIRE-CU-2_55-155,Enamelled copper wire 2.55mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,119,25,2362,3425,Workshop A — Wire Rack
WIRE-CU-2_55-155,Enamelled copper wire 2.55mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,119,25,2362,3425,Workshop A — Wire Rack
WIRE-CU-2_55-180,Enamelled copper wire 2.55mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,41,25,2627,3809,Workshop A — Wire Rack
WIRE-CU-2_55-180,Enamelled copper wire 2.55mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,41,25,2627,3809,Workshop A — Wire Rack
WIRE-CU-2_55-200,Enamelled copper wire 2.55mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,79,25,3024,4386,Workshop A — Wire Rack
WIRE-CU-2_55-200,Enamelled copper wire 2.55mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,79,25,3024,4386,Workshop A — Wire Rack
WIRE-CU-2_60-155,Enamelled copper wire 2.60mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,76,25,2372,3440,Workshop A — Wire Rack
WIRE-CU-2_60-155,Enamelled copper wire 2.60mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,76,25,2372,3440,Workshop A — Wire Rack
WIRE-CU-2_60-180,Enamelled copper wire 2.60mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,114,25,2637,3823,Workshop A — Wire Rack
WIRE-CU-2_60-180,Enamelled copper wire 2.60mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,114,25,2637,3823,Workshop A — Wire Rack
WIRE-CU-2_60-200,Enamelled copper wire 2.60mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,36,25,3034,4400,Workshop A — Wire Rack
WIRE-CU-2_60-200,Enamelled copper wire 2.60mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,36,25,3034,4400,Workshop A — Wire Rack
WIRE-CU-2_65-155,Enamelled copper wire 2.65mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,34,25,2382,3453,Workshop A — Wire Rack
WIRE-CU-2_65-155,Enamelled copper wire 2.65mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,34,25,2382,3453,Workshop A — Wire Rack
WIRE-CU-2_65-180,Enamelled copper wire 2.65mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,72,25,2647,3837,Workshop A — Wire Rack
WIRE-CU-2_65-180,Enamelled copper wire 2.65mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,72,25,2647,3837,Workshop A — Wire Rack
WIRE-CU-2_65-200,Enamelled copper wire 2.65mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,109,25,3044,4414,Workshop A — Wire Rack
WIRE-CU-2_65-200,Enamelled copper wire 2.65mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,109,25,3044,4414,Workshop A — Wire Rack
WIRE-CU-2_70-155,Enamelled copper wire 2.70mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,107,25,2392,3468,Workshop A — Wire Rack
WIRE-CU-2_70-155,Enamelled copper wire 2.70mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,107,25,2392,3468,Workshop A — Wire Rack
WIRE-CU-2_70-180,Enamelled copper wire 2.70mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,29,25,2657,3852,Workshop A — Wire Rack
WIRE-CU-2_70-180,Enamelled copper wire 2.70mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,29,25,2657,3852,Workshop A — Wire Rack
WIRE-CU-2_70-200,Enamelled copper wire 2.70mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,67,25,3054,4428,Workshop A — Wire Rack
WIRE-CU-2_70-200,Enamelled copper wire 2.70mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,67,25,3054,4428,Workshop A — Wire Rack
WIRE-CU-2_75-155,Enamelled copper wire 2.75mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,64,25,2402,3482,Workshop A — Wire Rack
WIRE-CU-2_75-155,Enamelled copper wire 2.75mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,64,25,2402,3482,Workshop A — Wire Rack
WIRE-CU-2_75-180,Enamelled copper wire 2.75mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,102,25,2667,3866,Workshop A — Wire Rack
WIRE-CU-2_75-180,Enamelled copper wire 2.75mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,102,25,2667,3866,Workshop A — Wire Rack
WIRE-CU-2_75-200,Enamelled copper wire 2.75mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,24,25,3064,4443,Workshop A — Wire Rack
WIRE-CU-2_75-200,Enamelled copper wire 2.75mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,24,25,3064,4443,Workshop A — Wire Rack
WIRE-CU-2_80-155,Enamelled copper wire 2.80mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,21,25,2412,3497,Workshop A — Wire Rack
WIRE-CU-2_80-155,Enamelled copper wire 2.80mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,21,25,2412,3497,Workshop A — Wire Rack
WIRE-CU-2_80-180,Enamelled copper wire 2.80mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,59,25,2677,3881,Workshop A — Wire Rack
WIRE-CU-2_80-180,Enamelled copper wire 2.80mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,59,25,2677,3881,Workshop A — Wire Rack
WIRE-CU-2_80-200,Enamelled copper wire 2.80mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,97,25,3074,4457,Workshop A — Wire Rack
WIRE-CU-2_80-200,Enamelled copper wire 2.80mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,97,25,3074,4457,Workshop A — Wire Rack
WIRE-CU-2_85-155,Enamelled copper wire 2.85mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,95,25,2421,3511,Workshop A — Wire Rack
WIRE-CU-2_85-155,Enamelled copper wire 2.85mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,95,25,2421,3511,Workshop A — Wire Rack
WIRE-CU-2_85-180,Enamelled copper wire 2.85mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,16,25,2686,3896,Workshop A — Wire Rack
WIRE-CU-2_85-180,Enamelled copper wire 2.85mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,16,25,2686,3896,Workshop A — Wire Rack
WIRE-CU-2_85-200,Enamelled copper wire 2.85mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,54,25,3084,4472,Workshop A — Wire Rack
WIRE-CU-2_85-200,Enamelled copper wire 2.85mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,54,25,3084,4472,Workshop A — Wire Rack
WIRE-CU-2_90-155,Enamelled copper wire 2.90mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,52,25,2431,3526,Workshop A — Wire Rack
WIRE-CU-2_90-155,Enamelled copper wire 2.90mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,52,25,2431,3526,Workshop A — Wire Rack
WIRE-CU-2_90-180,Enamelled copper wire 2.90mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,90,25,2696,3910,Workshop A — Wire Rack
WIRE-CU-2_90-180,Enamelled copper wire 2.90mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,90,25,2696,3910,Workshop A — Wire Rack
WIRE-CU-2_90-200,Enamelled copper wire 2.90mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,11,25,3094,4486,Workshop A — Wire Rack
WIRE-CU-2_90-200,Enamelled copper wire 2.90mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,11,25,3094,4486,Workshop A — Wire Rack
WIRE-CU-2_95-155,Enamelled copper wire 2.95mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,9,25,2441,3540,Workshop A — Wire Rack
WIRE-CU-2_95-155,Enamelled copper wire 2.95mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,9,25,2441,3540,Workshop A — Wire Rack
WIRE-CU-2_95-180,Enamelled copper wire 2.95mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,47,25,2706,3925,Workshop A — Wire Rack
WIRE-CU-2_95-180,Enamelled copper wire 2.95mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,47,25,2706,3925,Workshop A — Wire Rack
WIRE-CU-2_95-200,Enamelled copper wire 2.95mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,85,25,3104,4501,Workshop A — Wire Rack
WIRE-CU-2_95-200,Enamelled copper wire 2.95mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,85,25,3104,4501,Workshop A — Wire Rack
WIRE-CU-3_00-155,Enamelled copper wire 3.00mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,82,25,2451,3555,Workshop A — Wire Rack
WIRE-CU-3_00-155,Enamelled copper wire 3.00mm — Polyester (155°C),Rewind,Wire Polyester (155°C),,kg,82,25,2451,3555,Workshop A — Wire Rack
WIRE-CU-3_00-180,Enamelled copper wire 3.00mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,120,25,2716,3939,Workshop A — Wire Rack
WIRE-CU-3_00-180,Enamelled copper wire 3.00mm — Polyester-imide (180°C),Rewind,Wire Polyester-imide (180°C),,kg,120,25,2716,3939,Workshop A — Wire Rack
WIRE-CU-3_00-200,Enamelled copper wire 3.00mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,42,25,3114,4514,Workshop A — Wire Rack
WIRE-CU-3_00-200,Enamelled copper wire 3.00mm — PEI/AI 200°C,Rewind,Wire PEI/AI 200°C,,kg,42,25,3114,4514,Workshop A — Wire Rack
WLD-ACC-1,MIG contact tip 0.6mm,Repair Materials,Welding Accessories,,pcs,8,8,398,576,Welding Store
WLD-ACC-1,MIG contact tip 0.6mm,Repair Materials,Welding Accessories,,pcs,8,8,398,576,Welding Store
WLD-ACC-10,MIG torch swan-neck 250A,Repair Materials,Welding Accessories,,pcs,79,8,2067,2997,Welding Store
WLD-ACC-10,MIG torch swan-neck 250A,Repair Materials,Welding Accessories,,pcs,79,8,2067,2997,Welding Store
WLD-ACC-11,MIG torch swan-neck 350A,Repair Materials,Welding Accessories,,pcs,28,8,2253,3266,Welding Store
WLD-ACC-11,MIG torch swan-neck 350A,Repair Materials,Welding Accessories,,pcs,28,8,2253,3266,Welding Store
WLD-ACC-12,TIG ceramic cup #4,Repair Materials,Welding Accessories,,pcs,53,8,2438,3535,Welding Store
WLD-ACC-12,TIG ceramic cup #4,Repair Materials,Welding Accessories,,pcs,53,8,2438,3535,Welding Store
WLD-ACC-13,TIG ceramic cup #5,Repair Materials,Welding Accessories,,pcs,78,8,2623,3804,Welding Store
WLD-ACC-13,TIG ceramic cup #5,Repair Materials,Welding Accessories,,pcs,78,8,2623,3804,Welding Store
WLD-ACC-14,TIG ceramic cup #6,Repair Materials,Welding Accessories,,pcs,26,8,2809,4073,Welding Store
WLD-ACC-14,TIG ceramic cup #6,Repair Materials,Welding Accessories,,pcs,26,8,2809,4073,Welding Store
WLD-ACC-15,TIG ceramic cup #7,Repair Materials,Welding Accessories,,pcs,51,8,2994,4342,Welding Store
WLD-ACC-15,TIG ceramic cup #7,Repair Materials,Welding Accessories,,pcs,51,8,2994,4342,Welding Store
WLD-ACC-16,TIG ceramic cup #8,Repair Materials,Welding Accessories,,pcs,76,8,3180,4611,Welding Store
WLD-ACC-16,TIG ceramic cup #8,Repair Materials,Welding Accessories,,pcs,76,8,3180,4611,Welding Store
WLD-ACC-17,TIG collet 1.6mm,Repair Materials,Welding Accessories,,pcs,25,8,3366,4880,Welding Store
WLD-ACC-17,TIG collet 1.6mm,Repair Materials,Welding Accessories,,pcs,25,8,3366,4880,Welding Store
WLD-ACC-18,TIG collet 2.4mm,Repair Materials,Welding Accessories,,pcs,49,8,3551,5149,Welding Store
WLD-ACC-18,TIG collet 2.4mm,Repair Materials,Welding Accessories,,pcs,49,8,3551,5149,Welding Store
WLD-ACC-19,TIG collet 3.2mm,Repair Materials,Welding Accessories,,pcs,74,8,3737,5418,Welding Store
WLD-ACC-19,TIG collet 3.2mm,Repair Materials,Welding Accessories,,pcs,74,8,3737,5418,Welding Store
WLD-ACC-2,MIG contact tip 0.8mm,Repair Materials,Welding Accessories,,pcs,33,8,583,845,Welding Store
WLD-ACC-2,MIG contact tip 0.8mm,Repair Materials,Welding Accessories,,pcs,33,8,583,845,Welding Store
WLD-ACC-20,TIG collet body 1.6mm,Repair Materials,Welding Accessories,,pcs,23,8,3922,5687,Welding Store
WLD-ACC-20,TIG collet body 1.6mm,Repair Materials,Welding Accessories,,pcs,23,8,3922,5687,Welding Store
WLD-ACC-21,TIG collet body 2.4mm,Repair Materials,Welding Accessories,,pcs,48,8,4108,5956,Welding Store
WLD-ACC-21,TIG collet body 2.4mm,Repair Materials,Welding Accessories,,pcs,48,8,4108,5956,Welding Store
WLD-ACC-22,TIG tungsten 2% thoriated 1.6mm,Repair Materials,Welding Accessories,,pcs,73,8,4293,6225,Welding Store
WLD-ACC-22,TIG tungsten 2% thoriated 1.6mm,Repair Materials,Welding Accessories,,pcs,73,8,4293,6225,Welding Store
WLD-ACC-23,TIG tungsten 2% thoriated 2.4mm,Repair Materials,Welding Accessories,,pcs,21,8,4479,6494,Welding Store
WLD-ACC-23,TIG tungsten 2% thoriated 2.4mm,Repair Materials,Welding Accessories,,pcs,21,8,4479,6494,Welding Store
WLD-ACC-24,TIG tungsten 2% lanthanated 1.6mm,Repair Materials,Welding Accessories,,pcs,46,8,4664,6763,Welding Store
WLD-ACC-24,TIG tungsten 2% lanthanated 1.6mm,Repair Materials,Welding Accessories,,pcs,46,8,4664,6763,Welding Store
WLD-ACC-25,TIG tungsten 2% lanthanated 2.4mm,Repair Materials,Welding Accessories,,pcs,71,8,4849,7032,Welding Store
WLD-ACC-25,TIG tungsten 2% lanthanated 2.4mm,Repair Materials,Welding Accessories,,pcs,71,8,4849,7032,Welding Store
WLD-ACC-26,TIG tungsten pure 1.6mm,Repair Materials,Welding Accessories,,pcs,20,8,5035,7301,Welding Store
WLD-ACC-26,TIG tungsten pure 1.6mm,Repair Materials,Welding Accessories,,pcs,20,8,5035,7301,Welding Store
WLD-ACC-27,TIG tungsten pure 2.4mm,Repair Materials,Welding Accessories,,pcs,45,8,5221,7570,Welding Store
WLD-ACC-27,TIG tungsten pure 2.4mm,Repair Materials,Welding Accessories,,pcs,45,8,5221,7570,Welding Store
WLD-ACC-28,Argon regulator 2-gauge,Repair Materials,Welding Accessories,,pcs,69,8,5406,7839,Welding Store
WLD-ACC-28,Argon regulator 2-gauge,Repair Materials,Welding Accessories,,pcs,69,8,5406,7839,Welding Store
WLD-ACC-29,CO2 regulator 2-gauge,Repair Materials,Welding Accessories,,pcs,18,8,5591,8108,Welding Store
WLD-ACC-29,CO2 regulator 2-gauge,Repair Materials,Welding Accessories,,pcs,18,8,5591,8108,Welding Store
WLD-ACC-3,MIG contact tip 1.0mm,Repair Materials,Welding Accessories,,pcs,58,8,769,1114,Welding Store
WLD-ACC-3,MIG contact tip 1.0mm,Repair Materials,Welding Accessories,,pcs,58,8,769,1114,Welding Store
WLD-ACC-30,Argon/CO2 mixer,Repair Materials,Welding Accessories,,pcs,43,8,5777,8377,Welding Store
WLD-ACC-30,Argon/CO2 mixer,Repair Materials,Welding Accessories,,pcs,43,8,5777,8377,Welding Store
WLD-ACC-31,Gas hose 5m blue,Repair Materials,Welding Accessories,,pcs,68,8,5963,8646,Welding Store
